molecule,view,geometry_id,column_index,eigenvalue
NH3,Run1_exact,006,5,1.9999999999999993
NH3,Run1_exact,006,6,2.000000000000003
NH3,Run1_exact,007,0,-2.6103619978683183e-16
NH3,Run1_exact,007,1,4.830808047118631e-16
NH3,Run1_exact,007,2,0.007350484569515592
NH3,Run1_exact,007,3,1.9999999999999944
NH3,Run1_exact,007,4,1.9999999999999978
NH3,Run1_exact,007,5,2.0000000000000018
NH3,Run1_exact,007,6,2.000000000000004
NH3,Run1_exact,008,0,-7.660704934489007e-17
NH3,Run1_exact,008,1,5.206962591949527e-16
NH3,Run1_exact,008,2,0.007367639054254749
NH3,Run1_exact,008,3,1.9999999999999944
NH3,Run1_exact,008,4,2.000000000000003
NH3,Run1_exact,008,5,2.000000000000004
NH3,Run1_exact,008,6,2.000000000000007
NH3,Run1_exact,009,0,-7.936772129611837e-17
NH3,Run1_exact,009,1,7.936772129611837e-17
NH3,Run1_exact,009,2,0.007381903316602756
NH3,Run1_exact,009,3,1.9999999999999956
NH3,Run1_exact,009,4,2.0000000000000004
NH3,Run1_exact,009,5,2.000000000000003
NH3,Run1_exact,009,6,2.0000000000000044
NH3,Run1_exact,010,0,-5.442420378929728e-16
NH3,Run1_exact,010,1,5.442420378929728e-16
NH3,Run1_exact,010,2,0.007393317695282509
NH3,Run1_exact,010,3,1.9999999999999996
NH3,Run1_exact,010,4,2.000000000000002
NH3,Run1_exact,010,5,2.000000000000004
NH3,Run1_exact,010,6,2.0000000000000067
NH3,Run1_exact,011,0,-3.1958482673545847e-18
NH3,Run1_exact,011,1,4.472850581174172e-16
NH3,Run1_exact,011,2,0.007401924074747601
NH3,Run1_exact,011,3,1.999999999999997
NH3,Run1_exact,011,4,1.9999999999999996
NH3,Run1_exact,011,5,2.000000000000001
NH3,Run1_exact,011,6,2.0000000000000018
NH3,Run1_exact,012,0,-1.0224073983321555e-16
NH3,Run1_exact,012,1,5.463299496832781e-16
NH3,Run1_exact,012,2,0.007407765811256743
NH3,Run1_exact,012,3,1.9999999999999976
NH3,Run1_exact,012,4,2.0
NH3,Run1_exact,012,5,2.0000000000000018
NH3,Run1_exact,012,6,2.000000000000002
NH3,Run1_exact,013,0,3.8196690901830825e-16
NH3,Run1_exact,013,1,5.06211510681817e-16
NH3,Run1_exact,013,2,0.007410887659808685
NH3,Run1_exact,013,3,1.9999999999999956
NH3,Run1_exact,013,4,2.000000000000001
NH3,Run1_exact,013,5,2.000000000000002
NH3,Run1_exact,013,6,2.000000000000003
NH3,Run1_exact,014,0,-3.816984051209833e-17
NH3,Run1_exact,014,1,9.263482602122236e-16
NH3,Run1_exact,014,2,0.0074113357019898185
NH3,Run1_exact,014,3,1.9999999999999933
NH3,Run1_exact,014,4,1.9999999999999987
NH3,Run1_exact,014,5,2.0000000000000044
NH3,Run1_exact,014,6,2.000000000000006
NH3,Run1_exact,015,0,-9.570460431928681e-17
NH3,Run1_exact,015,1,5.397938141693494e-16
NH3,Run1_exact,015,2,0.007409157274667955
NH3,Run1_exact,015,3,2.000000000000001
NH3,Run1_exact,015,4,2.0000000000000018
NH3,Run1_exact,015,5,2.0000000000000018
NH3,Run1_exact,015,6,2.000000000000005
NH3,Run1_exact,016,0,-6.755788122289376e-16
NH3,Run1_exact,016,1,4.535342073039064e-16
NH3,Run1_exact,016,2,0.007404400899493124
NH3,Run1_exact,016,3,1.9999999999999971
NH3,Run1_exact,016,4,2.0000000000000036
NH3,Run1_exact,016,5,2.000000000000004
NH3,Run1_exact,016,6,2.0000000000000044
NH3,Run1_exact,017,0,2.4535887852133497e-16
NH3,Run1_exact,017,1,6.428195411787903e-16
NH3,Run1_exact,017,2,0.007397116213197869
NH3,Run1_exact,017,3,1.9999999999999996
NH3,Run1_exact,017,4,2.000000000000001
NH3,Run1_exact,017,5,2.0000000000000013
NH3,Run1_exact,017,6,2.0000000000000027
NH3,Run1_exact,018,0,-2.342128136773347e-18
NH3,Run1_exact,018,1,4.464313379868359e-16
NH3,Run1_exact,018,2,0.00738735389866485
NH3,Run1_exact,018,3,1.9999999999999956
NH3,Run1_exact,018,4,1.9999999999999987
NH3,Run1_exact,018,5,1.9999999999999996
NH3,Run1_exact,018,6,2.000000000000004
NH3,Run1_exact,019,0,-2.3944099125280277e-17
NH3,Run1_exact,019,1,4.680333089753429e-16
NH3,Run1_exact,019,2,0.007375165616740145
NH3,Run1_exact,019,3,1.9999999999999976
NH3,Run1_exact,019,4,2.0
NH3,Run1_exact,019,5,2.0000000000000018
NH3,Run1_exact,019,6,2.000000000000004
NH3,Run1_exact,020,0,-6.365982612632371e-17
NH3,Run1_exact,020,1,6.365982612632371e-17
NH3,Run1_exact,020,2,0.007360603938792787
NH3,Run1_exact,020,3,1.9999999999999973
NH3,Run1_exact,020,4,2.000000000000001
NH3,Run1_exact,020,5,2.000000000000002
NH3,Run1_exact,020,6,2.0000000000000044
NH3,Run1_exact,021,0,-4.927493067208592e-16
NH3,Run1_exact,021,1,4.8660096870796647e-17
NH3,Run1_exact,021,2,0.00734372227998592
NH3,Run1_exact,021,3,1.9999999999999947
NH3,Run1_exact,021,4,1.9999999999999973
NH3,Run1_exact,021,5,2.0000000000000018
NH3,Run1_exact,021,6,2.000000000000003
NH3,Run1_exact,022,0,-4.555404664353177e-16
NH3,Run1_exact,022,1,4.555404664353177e-16
NH3,Run1_exact,022,2,0.007324574833251329
NH3,Run1_exact,022,3,1.999999999999994
NH3,Run1_exact,022,4,1.9999999999999982
NH3,Run1_exact,022,5,2.0000000000000004
NH3,Run1_exact,022,6,2.000000000000004
NH3,Run1_exact,023,0,-4.928810469798749e-16
NH3,Run1_exact,023,1,4.928810469798749e-16
NH3,Run1_exact,023,2,0.007303216503959931
NH3,Run1_exact,023,3,1.9999999999999964
NH3,Run1_exact,023,4,2.0000000000000004
NH3,Run1_exact,023,5,2.0000000000000018
NH3,Run1_exact,023,6,2.0000000000000067
NH3,Run1_exact,024,0,-2.2228302405670802e-17
NH3,Run1_exact,024,1,2.442729073307021e-16
NH3,Run1_exact,024,2,0.007279702845280234
NH3,Run1_exact,024,3,1.999999999999997
NH3,Run1_exact,024,4,1.9999999999999998
NH3,Run1_exact,024,5,2.0000000000000036
NH3,Run1_exact,024,6,2.000000000000004
NH3,Run1_exact,025,0,-4.503274383614828e-16
NH3,Run1_exact,025,1,4.503274383614828e-16
NH3,Run1_exact,025,2,0.007254089994207069
NH3,Run1_exact,025,3,1.9999999999999987
NH3,Run1_exact,025,4,2.0000000000000004
NH3,Run1_exact,025,5,2.000000000000001
NH3,Run1_exact,025,6,2.000000000000006
NH3,Run1_exact,026,0,-2.499819251516468e-16
NH3,Run1_exact,026,1,2.793732022661547e-17
NH3,Run1_exact,026,2,0.0072264346082639985
NH3,Run1_exact,026,3,1.9999999999999978
NH3,Run1_exact,026,4,1.9999999999999998
NH3,Run1_exact,026,5,2.0000000000000004
NH3,Run1_exact,026,6,2.000000000000003
NH3,Run1_exact,027,0,-2.546089467051645e-16
NH3,Run1_exact,027,1,3.25643417801332e-17
NH3,Run1_exact,027,2,0.0071967938028734135
NH3,Run1_exact,027,3,1.9999999999999958
NH3,Run1_exact,027,4,1.9999999999999998
NH3,Run1_exact,027,5,2.0000000000000018
NH3,Run1_exact,027,6,2.0000000000000027
NH3,Run1_exact,028,0,-2.654434186072236e-16
NH3,Run1_exact,028,1,2.654434186072236e-16
NH3,Run1_exact,028,2,0.007165225089388487
NH3,Run1_exact,028,3,2.0
NH3,Run1_exact,028,4,2.0000000000000004
NH3,Run1_exact,028,5,2.000000000000002
NH3,Run1_exact,028,6,2.0000000000000067
NH3,Run1_exact,029,0,-5.414846700140408e-16
NH3,Run1_exact,029,1,-3.4669374968608447e-16
NH3,Run1_exact,029,2,0.0071317863137956294
NH3,Run1_exact,029,3,1.9999999999999976
NH3,Run1_exact,029,4,2.0000000000000013
NH3,Run1_exact,029,5,2.000000000000003
NH3,Run1_exact,029,6,2.0000000000000053
NH3,Run1_exact,030,0,-1.301969188293857e-16
NH3,Run1_exact,030,1,5.742861286794482e-16
NH3,Run1_exact,030,2,0.0070965355960947996
NH3,Run1_exact,030,3,1.9999999999999964
NH3,Run1_exact,030,4,2.0000000000000013
NH3,Run1_exact,030,5,2.0000000000000018
NH3,Run1_exact,030,6,2.0000000000000036
N2,Run1_exact,001,0,-8.979997486515879e-16
N2,Run1_exact,001,1,9.821328951462624e-18
N2,Run1_exact,001,2,0.004713738862327288
N2,Run1_exact,001,3,1.999999999999994
N2,Run1_exact,001,4,1.9999999999999967
N2,Run1_exact,001,5,1.9999999999999991
N2,Run1_exact,001,6,2.000000000000002
N2,Run1_exact,001,7,2.0000000000000027
N2,Run1_exact,002,0,-1.2086793092163382e-16
N2,Run1_exact,002,1,1.2086793092163382e-16
N2,Run1_exact,002,2,0.0047803282057699015
N2,Run1_exact,002,3,1.9999999999999891
N2,Run1_exact,002,4,1.9999999999999973
N2,Run1_exact,002,5,2.000000000000001
N2,Run1_exact,002,6,2.0000000000000013
N2,Run1_exact,002,7,2.000000000000007
N2,Run1_exact,003,0,-9.040337887047592e-16
N2,Run1_exact,003,1,4.599445788546964e-16
N2,Run1_exact,003,2,0.0048447537178069044
N2,Run1_exact,003,3,1.9999999999999898
N2,Run1_exact,003,4,1.9999999999999953
N2,Run1_exact,003,5,1.9999999999999978
N2,Run1_exact,003,6,2.0000000000000004
N2,Run1_exact,003,7,2.000000000000003
N2,Run1_exact,004,0,-2.2250038675266483e-16
N2,Run1_exact,004,1,4.55781827633496e-19
N2,Run1_exact,004,2,0.0049069948485358506
N2,Run1_exact,004,3,1.99999999999999
N2,Run1_exact,004,4,1.9999999999999953
N2,Run1_exact,004,5,1.9999999999999987
N2,Run1_exact,004,6,2.0
N2,Run1_exact,004,7,2.0000000000000027
N2,Run1_exact,005,0,-2.2859822144278285e-16
N2,Run1_exact,005,1,4.506428263678142e-16
N2,Run1_exact,005,2,0.004967034448213115
N2,Run1_exact,005,3,1.999999999999994
N2,Run1_exact,005,4,1.999999999999995
N2,Run1_exact,005,5,1.9999999999999958
N2,Run1_exact,005,6,1.9999999999999987
N2,Run1_exact,005,7,1.9999999999999996
N2,Run1_exact,006,0,-1.4717734279161983e-16
N2,Run1_exact,006,1,3.6922194771665114e-16
N2,Run1_exact,006,2,0.00502485865922031
N2,Run1_exact,006,3,1.9999999999999947
N2,Run1_exact,006,4,1.9999999999999984
N2,Run1_exact,006,5,2.0000000000000004
N2,Run1_exact,006,6,2.0000000000000013
N2,Run1_exact,006,7,2.0000000000000027
N2,Run1_exact,007,0,-2.9986324962827805e-16
N2,Run1_exact,007,1,2.9986324962827805e-16
N2,Run1_exact,007,2,0.005080456807007971
N2,Run1_exact,007,3,1.9999999999999916
N2,Run1_exact,007,4,1.9999999999999956
N2,Run1_exact,007,5,1.9999999999999971
N2,Run1_exact,007,6,1.999999999999999
N2,Run1_exact,007,7,2.000000000000001
N2,Run1_exact,008,0,-1.0790888989790582e-17
N2,Run1_exact,008,1,1.0790888989790582e-17
N2,Run1_exact,008,2,0.0051338212903095926
N2,Run1_exact,008,3,1.999999999999992
N2,Run1_exact,008,4,1.9999999999999953
N2,Run1_exact,008,5,1.9999999999999998
N2,Run1_exact,008,6,2.0000000000000013
N2,Run1_exact,008,7,2.000000000000007
N2,Run1_exact,009,0,-2.458301431170743e-16
N2,Run1_exact,009,1,-1.9825906673298833e-16
N2,Run1_exact,009,2,0.005184947470875834
N2,Run1_exact,009,3,1.999999999999992
N2,Run1_exact,009,4,1.9999999999999967
N2,Run1_exact,009,5,1.9999999999999982
N2,Run1_exact,009,6,1.9999999999999993
N2,Run1_exact,009,7,2.000000000000006
N2,Run1_exact,010,0,-3.754055326057212e-17
N2,Run1_exact,010,1,4.816297631106347e-16
N2,Run1_exact,010,2,0.005233833563027757
N2,Run1_exact,010,3,1.9999999999999882
N2,Run1_exact,010,4,1.9999999999999987
N2,Run1_exact,010,5,2.0000000000000018
N2,Run1_exact,010,6,2.000000000000003
N2,Run1_exact,010,7,2.0000000000000036
N2,Run1_exact,011,0,-4.479508947024433e-16
N2,Run1_exact,011,1,4.479508947024433e-16
N2,Run1_exact,011,2,0.005280480523228714
N2,Run1_exact,011,3,1.9999999999999927
N2,Run1_exact,011,4,1.9999999999999962
N2,Run1_exact,011,5,1.999999999999997
N2,Run1_exact,011,6,2.0000000000000004
N2,Run1_exact,011,7,2.000000000000003
N2,Run1_exact,012,0,-8.894677142467606e-16
N2,Run1_exact,012,1,1.2892945466353243e-18
N2,Run1_exact,012,2,0.005324891939938681
N2,Run1_exact,012,3,1.9999999999999867
N2,Run1_exact,012,4,1.9999999999999967
N2,Run1_exact,012,5,1.9999999999999982
N2,Run1_exact,012,6,1.9999999999999991
N2,Run1_exact,012,7,2.0000000000000018
N2,Run1_exact,013,0,-1.954242845472883e-16
N2,Run1_exact,013,1,1.954242845472883e-16
N2,Run1_exact,013,2,0.005367073923943311
N2,Run1_exact,013,3,1.9999999999999887
N2,Run1_exact,013,4,1.9999999999999964
N2,Run1_exact,013,5,1.9999999999999973
N2,Run1_exact,013,6,2.0000000000000018
N2,Run1_exact,013,7,2.0000000000000027
N2,Run1_exact,014,0,-4.813122155087907e-16
N2,Run1_exact,014,1,4.813122155087907e-16
N2,Run1_exact,014,2,0.005407034999361793
N2,Run1_exact,014,3,1.9999999999999858
N2,Run1_exact,014,4,1.9999999999999973
N2,Run1_exact,014,5,2.0
N2,Run1_exact,014,6,2.000000000000001
N2,Run1_exact,014,7,2.000000000000002
N2,Run1_exact,015,0,-4.452824218571986e-16
N2,Run1_exact,015,1,1.193212007136027e-18
N2,Run1_exact,015,2,0.005444785995532151
N2,Run1_exact,015,3,1.999999999999993
N2,Run1_exact,015,4,1.9999999999999964
N2,Run1_exact,015,5,1.9999999999999964
N2,Run1_exact,015,6,1.9999999999999971
N2,Run1_exact,015,7,2.0000000000000013
N2,Run1_exact,016,0,-3.0250175975500586e-17
N2,Run1_exact,016,1,2.522947809005319e-16
N2,Run1_exact,016,2,0.0054803399399054875
N2,Run1_exact,016,3,1.9999999999999902
N2,Run1_exact,016,4,1.9999999999999936
N2,Run1_exact,016,5,1.9999999999999958
N2,Run1_exact,016,6,1.9999999999999993
N2,Run1_exact,016,7,2.000000000000001
N2,Run1_exact,017,0,-4.624532390898153e-17
N2,Run1_exact,017,1,4.903345337590441e-16
N2,Run1_exact,017,2,0.00551371195217909
N2,Run1_exact,017,3,1.9999999999999962
N2,Run1_exact,017,4,1.999999999999997
N2,Run1_exact,017,5,1.9999999999999993
N2,Run1_exact,017,6,2.0
N2,Run1_exact,017,7,2.000000000000001
N2,Run1_exact,018,0,-2.3996147033907824e-16
N2,Run1_exact,018,1,4.6200607526410955e-16
N2,Run1_exact,018,2,0.005544919139746307
N2,Run1_exact,018,3,1.9999999999999947
N2,Run1_exact,018,4,1.9999999999999953
N2,Run1_exact,018,5,1.9999999999999991
N2,Run1_exact,018,6,2.000000000000002
N2,Run1_exact,018,7,2.0000000000000027
N2,Run1_exact,019,0,2.7003488724900367e-16
N2,Run1_exact,019,1,6.181435324511216e-16
N2,Run1_exact,019,2,0.00557398049463953
N2,Run1_exact,019,3,1.9999999999999865
N2,Run1_exact,019,4,1.9999999999999962
N2,Run1_exact,019,5,1.9999999999999976
N2,Run1_exact,019,6,2.000000000000001
N2,Run1_exact,019,7,2.0000000000000036
N2,Run1_exact,020,0,-5.113002770928261e-16
N2,Run1_exact,020,1,-1.5483353768226784e-16
N2,Run1_exact,020,2,0.005600916792064314
N2,Run1_exact,020,3,1.9999999999999931
N2,Run1_exact,020,4,1.999999999999998
N2,Run1_exact,020,5,1.9999999999999998
N2,Run1_exact,020,6,2.000000000000001
N2,Run1_exact,020,7,2.000000000000002
N2,Run1_exact,021,0,-4.609133667960249e-16
N2,Run1_exact,021,1,4.609133667960249e-16
N2,Run1_exact,021,2,0.00562575049066627
N2,Run1_exact,021,3,1.9999999999999873
N2,Run1_exact,021,4,1.9999999999999944
N2,Run1_exact,021,5,1.999999999999995
N2,Run1_exact,021,6,1.999999999999999
N2,Run1_exact,021,7,2.0000000000000004
N2,Run1_exact,022,0,-2.880807994755681e-16
N2,Run1_exact,022,1,-1.560084103744945e-16
N2,Run1_exact,022,2,0.005648505634598733
N2,Run1_exact,022,3,1.9999999999999838
N2,Run1_exact,022,4,1.9999999999999944
N2,Run1_exact,022,5,1.9999999999999973
N2,Run1_exact,022,6,1.9999999999999987
N2,Run1_exact,022,7,2.000000000000014
N2,Run1_exact,023,0,-1.6778994094360876e-16
N2,Run1_exact,023,1,1.6778994094360876e-16
N2,Run1_exact,023,2,0.005669207757510897
N2,Run1_exact,023,3,1.9999999999999876
N2,Run1_exact,023,4,1.9999999999999978
N2,Run1_exact,023,5,1.9999999999999996
N2,Run1_exact,023,6,2.0000000000000004
N2,Run1_exact,023,7,2.000000000000006
N2,Run1_exact,024,0,-4.460255863107355e-16
N2,Run1_exact,024,1,4.460255863107355e-16
N2,Run1_exact,024,2,0.005687883788511483
N2,Run1_exact,024,3,1.9999999999999887
N2,Run1_exact,024,4,1.9999999999999984
N2,Run1_exact,024,5,2.000000000000001
N2,Run1_exact,024,6,2.000000000000003
N2,Run1_exact,024,7,2.0000000000000093
N2,Run1_exact,025,0,-2.221808673570769e-16
N2,Run1_exact,025,1,1.3626243204558713e-19
N2,Run1_exact,025,2,0.005704561960208521
N2,Run1_exact,025,3,1.9999999999999891
N2,Run1_exact,025,4,1.9999999999999947
N2,Run1_exact,025,5,1.9999999999999962
N2,Run1_exact,025,6,1.9999999999999984
N2,Run1_exact,025,7,2.0000000000000004
N2,Run1_exact,026,0,-2.3838773023234496e-16
N2,Run1_exact,026,1,1.6343125307313645e-17
N2,Run1_exact,026,2,0.0057192717188609965
N2,Run1_exact,026,3,1.9999999999999916
N2,Run1_exact,026,4,1.9999999999999964
N2,Run1_exact,026,5,1.999999999999997
N2,Run1_exact,026,6,1.9999999999999996
N2,Run1_exact,026,7,2.0000000000000018
N2,Run1_exact,027,0,-8.063063531975683e-18
N2,Run1_exact,027,1,2.3010766845700703e-16
N2,Run1_exact,027,2,0.005732043636718953
N2,Run1_exact,027,3,1.9999999999999891
N2,Run1_exact,027,4,1.9999999999999931
N2,Run1_exact,027,5,1.9999999999999951
N2,Run1_exact,027,6,1.999999999999999
N2,Run1_exact,027,7,2.0000000000000013
N2,Run1_exact,028,0,-8.89176414168635e-16
N2,Run1_exact,028,1,8.89176414168635e-16
N2,Run1_exact,028,2,0.005742909326587942
N2,Run1_exact,028,3,1.9999999999999951
N2,Run1_exact,028,4,1.9999999999999987
N2,Run1_exact,028,5,2.0
N2,Run1_exact,028,6,2.000000000000002
N2,Run1_exact,028,7,2.0000000000000036
N2,Run1_exact,029,0,-8.992940224176588e-16
N2,Run1_exact,029,1,4.552048125675963e-16
N2,Run1_exact,029,2,0.005751901358652001
N2,Run1_exact,029,3,1.9999999999999931
N2,Run1_exact,029,4,1.9999999999999976
N2,Run1_exact,029,5,2.0
N2,Run1_exact,029,6,2.0000000000000013
N2,Run1_exact,029,7,2.0000000000000067
N2,Run1_exact,030,0,-2.2207380837634675e-16
N2,Run1_exact,030,1,2.9203451315429844e-20
N2,Run1_exact,030,2,0.005759053179615448
N2,Run1_exact,030,3,1.9999999999999951
N2,Run1_exact,030,4,1.9999999999999978
N2,Run1_exact,030,5,1.9999999999999984
N2,Run1_exact,030,6,2.000000000000003
N2,Run1_exact,030,7,2.0000000000000058
CO,Run1_exact,001,0,-3.7759955008108545e-17
CO,Run1_exact,001,1,4.818491648581712e-16
CO,Run1_exact,001,2,0.0051950521266224126
CO,Run1_exact,001,3,1.9999999999999898
CO,Run1_exact,001,4,1.9999999999999936
CO,Run1_exact,001,5,1.9999999999999984
CO,Run1_exact,001,6,1.9999999999999998
CO,Run1_exact,001,7,2.0000000000000013
CO,Run1_exact,002,0,-2.741597229261468e-16
CO,Run1_exact,002,1,5.211511800111552e-17
CO,Run1_exact,002,2,0.0052692990386140615
CO,Run1_exact,002,3,1.9999999999999942
CO,Run1_exact,002,4,1.9999999999999984
CO,Run1_exact,002,5,1.9999999999999987
CO,Run1_exact,002,6,2.0
CO,Run1_exact,002,7,2.000000000000003
CO,Run1_exact,003,0,-3.025509174258873e-16
CO,Run1_exact,003,1,8.050631250085601e-17
CO,Run1_exact,003,2,0.005341192369880954
CO,Run1_exact,003,3,1.999999999999992
CO,Run1_exact,003,4,1.999999999999996
CO,Run1_exact,003,5,1.9999999999999987
CO,Run1_exact,003,6,1.999999999999999
CO,Run1_exact,003,7,2.000000000000001
CO,Run1_exact,004,0,-4.096888243267301e-17
CO,Run1_exact,004,1,4.096888243267301e-17
CO,Run1_exact,004,2,0.005410702749537588
CO,Run1_exact,004,3,1.9999999999999927
CO,Run1_exact,004,4,1.9999999999999962
CO,Run1_exact,004,5,2.0
CO,Run1_exact,004,6,2.0000000000000036
CO,Run1_exact,004,7,2.0000000000000036
CO,Run1_exact,005,0,-6.782644242895087e-17
CO,Run1_exact,005,1,2.8987104735398217e-16
CO,Run1_exact,005,2,0.005477805094311616
CO,Run1_exact,005,3,1.9999999999999951
CO,Run1_exact,005,4,1.9999999999999984
CO,Run1_exact,005,5,1.9999999999999987
CO,Run1_exact,005,6,2.0000000000000036
CO,Run1_exact,005,7,2.0000000000000058
CO,Run1_exact,006,0,-2.926416439814838e-16
CO,Run1_exact,006,1,7.059703905645252e-17
CO,Run1_exact,006,2,0.005542478460770717
CO,Run1_exact,006,3,1.999999999999996
CO,Run1_exact,006,4,1.999999999999998
CO,Run1_exact,006,5,2.0000000000000013
CO,Run1_exact,006,6,2.000000000000002
CO,Run1_exact,006,7,2.000000000000004
CO,Run1_exact,007,0,-4.497768455136502e-16
CO,Run1_exact,007,1,4.497768455136502e-16
CO,Run1_exact,007,2,0.0056047058966917085
CO,Run1_exact,007,3,1.99999999999999
CO,Run1_exact,007,4,1.9999999999999944
CO,Run1_exact,007,5,1.9999999999999984
CO,Run1_exact,007,6,2.0000000000000013
CO,Run1_exact,007,7,2.0000000000000027
CO,Run1_exact,008,0,-9.079371653503584e-16
CO,Run1_exact,008,1,1.975874565023319e-17
CO,Run1_exact,008,2,0.005664474292017108
CO,Run1_exact,008,3,1.9999999999999902
CO,Run1_exact,008,4,1.9999999999999998
CO,Run1_exact,008,5,2.000000000000001
CO,Run1_exact,008,6,2.000000000000003
CO,Run1_exact,008,7,2.000000000000006
CO,Run1_exact,009,0,-2.797145334264372e-17
CO,Run1_exact,009,1,2.797145334264372e-17
CO,Run1_exact,009,2,0.00572177422981035
CO,Run1_exact,009,3,1.999999999999991
CO,Run1_exact,009,4,1.9999999999999942
CO,Run1_exact,009,5,1.9999999999999964
CO,Run1_exact,009,6,1.9999999999999996
CO,Run1_exact,009,7,1.9999999999999996
CO,Run1_exact,010,0,-1.4987248933898924e-16
CO,Run1_exact,010,1,1.4987248933898924e-16
CO,Run1_exact,010,2,0.005776599837575613
CO,Run1_exact,010,3,1.9999999999999907
CO,Run1_exact,010,4,1.9999999999999927
CO,Run1_exact,010,5,1.9999999999999993
CO,Run1_exact,010,6,2.000000000000001
CO,Run1_exact,010,7,2.000000000000001
CO,Run1_exact,011,0,-2.372521669845905e-16
CO,Run1_exact,011,1,1.5207562059559185e-17
CO,Run1_exact,011,2,0.005828948639312603
CO,Run1_exact,011,3,1.9999999999999911
CO,Run1_exact,011,4,1.999999999999998
CO,Run1_exact,011,5,1.9999999999999987
CO,Run1_exact,011,6,2.0
CO,Run1_exact,011,7,2.000000000000001
CO,Run1_exact,012,0,-2.854239668519544e-16
CO,Run1_exact,012,1,5.074685717769857e-16
CO,Run1_exact,012,2,0.005878821408611179
CO,Run1_exact,012,3,1.9999999999999916
CO,Run1_exact,012,4,1.9999999999999958
CO,Run1_exact,012,5,1.9999999999999982
CO,Run1_exact,012,6,2.000000000000001
CO,Run1_exact,012,7,2.000000000000001
CO,Run1_exact,013,0,-4.7870599531733866e-17
CO,Run1_exact,013,1,4.919598093817965e-16
CO,Run1_exact,013,2,0.005926222023094896
CO,Run1_exact,013,3,1.9999999999999931
CO,Run1_exact,013,4,1.9999999999999971
CO,Run1_exact,013,5,2.000000000000001
CO,Run1_exact,013,6,2.0000000000000018
CO,Run1_exact,013,7,2.000000000000005
CO,Run1_exact,014,0,-1.979291834325409e-19
CO,Run1_exact,014,1,4.442871390334952e-16
CO,Run1_exact,014,2,0.005971157320479259
CO,Run1_exact,014,3,1.999999999999996
CO,Run1_exact,014,4,1.9999999999999982
CO,Run1_exact,014,5,2.0
CO,Run1_exact,014,6,2.0000000000000013
CO,Run1_exact,014,7,2.0000000000000053
CO,Run1_exact,015,0,-4.578426845904923e-16
CO,Run1_exact,015,1,4.578426845904923e-16
CO,Run1_exact,015,2,0.006013636956487822
CO,Run1_exact,015,3,1.999999999999995
CO,Run1_exact,015,4,1.999999999999996
CO,Run1_exact,015,5,2.0000000000000013
CO,Run1_exact,015,6,2.0000000000000044
CO,Run1_exact,015,7,2.0000000000000067
CO,Run1_exact,016,0,-2.8058052088184754e-17
CO,Run1_exact,016,1,4.721472619382473e-16
CO,Run1_exact,016,2,0.006053673264853732
CO,Run1_exact,016,3,1.999999999999995
CO,Run1_exact,016,4,1.999999999999998
CO,Run1_exact,016,5,1.9999999999999996
CO,Run1_exact,016,6,2.0000000000000013
CO,Run1_exact,016,7,2.0000000000000036
CO,Run1_exact,017,0,-1.7292207664634688e-17
CO,Run1_exact,017,1,1.7292207664634688e-17
CO,Run1_exact,017,2,0.006091281119598542
CO,Run1_exact,017,3,1.9999999999999967
CO,Run1_exact,017,4,1.9999999999999984
CO,Run1_exact,017,5,1.9999999999999993
CO,Run1_exact,017,6,2.0000000000000004
CO,Run1_exact,017,7,2.000000000000002
CO,Run1_exact,018,0,-1.2938503506741559e-17
CO,Run1_exact,018,1,4.570277133568042e-16
CO,Run1_exact,018,2,0.006126477799770491
CO,Run1_exact,018,3,1.9999999999999962
CO,Run1_exact,018,4,1.999999999999998
CO,Run1_exact,018,5,1.9999999999999996
CO,Run1_exact,018,6,2.0000000000000013
CO,Run1_exact,018,7,2.0000000000000027
CO,Run1_exact,019,0,2.1886810278126736e-16
CO,Run1_exact,019,1,2.2522110706879526e-16
CO,Run1_exact,019,2,0.006159282856794235
CO,Run1_exact,019,3,1.9999999999999944
CO,Run1_exact,019,4,1.999999999999995
CO,Run1_exact,019,5,1.9999999999999964
CO,Run1_exact,019,6,1.9999999999999967
CO,Run1_exact,019,7,1.9999999999999993
CO,Run1_exact,020,0,-5.581809417214256e-17
CO,Run1_exact,020,1,5.581809417214256e-17
CO,Run1_exact,020,2,0.006189717984573795
CO,Run1_exact,020,3,1.9999999999999925
CO,Run1_exact,020,4,1.999999999999999
CO,Run1_exact,020,5,1.9999999999999991
CO,Run1_exact,020,6,2.000000000000002
CO,Run1_exact,020,7,2.000000000000004
CO,Run1_exact,021,0,-1.5144798107602992e-17
CO,Run1_exact,021,1,4.592340079576656e-16
CO,Run1_exact,021,2,0.006217806892457212
CO,Run1_exact,021,3,1.9999999999999938
CO,Run1_exact,021,4,1.9999999999999978
CO,Run1_exact,021,5,1.9999999999999987
CO,Run1_exact,021,6,2.0000000000000018
CO,Run1_exact,021,7,2.0000000000000058
CO,Run1_exact,022,0,-4.2831267451307934e-17
CO,Run1_exact,022,1,4.2831267451307934e-17
CO,Run1_exact,022,2,0.006243575181166916
CO,Run1_exact,022,3,1.9999999999999962
CO,Run1_exact,022,4,2.0
CO,Run1_exact,022,5,2.0000000000000027
CO,Run1_exact,022,6,2.0000000000000036
CO,Run1_exact,022,7,2.0000000000000058
CO,Run1_exact,023,0,-4.449091839953961e-16
CO,Run1_exact,023,1,8.199741453334851e-19
