molecule,basis,selected_n,point_index,bond_length_A,q_A,E_re_Ha,E_RHF_Ha,delta_E_RHF_Ha,status,scf_converged,internal_stable,orbital_gradient_norm_Eh,failure
CO,sto-3g,1,23,1.1855060957463854,0.0400254197923855,-111.22544951413585,-111.22130431375541,0.004145200380435199,PASS,True,True,7.721650612266619e-15,
CO,sto-3g,1,24,1.1908428183853703,0.04536214243137038,-111.22544951413585,-111.22018269061604,0.00526682351980412,PASS,True,True,1.0852847257464009e-14,
CO,sto-3g,1,25,1.196179541024355,0.05069886507035504,-111.22544951413585,-111.21894130086403,0.006508213271814611,PASS,True,True,8.384422766393181e-15,
CO,sto-3g,1,26,1.2015162636633399,0.05603558770933992,-111.22544951413585,-111.21758426528072,0.007865248855125628,PASS,True,True,8.031324491675239e-15,
CO,sto-3g,1,27,1.2068529863023245,0.06137231034832458,-111.22544951413585,-111.2161155865738,0.009333927562039435,PASS,True,True,9.116450983977844e-15,
CO,sto-3g,1,28,1.2121897089413092,0.06670903298730924,-111.22544951413585,-111.21453915273601,0.010910361399837143,PASS,True,True,4.49283203566628e-15,
CO,sto-3g,1,29,1.217526431580294,0.07204575562629412,-111.22544951413585,-111.21285874030252,0.012590773833323965,PASS,True,True,8.092778175945757e-15,
CO,sto-3g,1,30,1.2228631542192787,0.07738247826527878,-111.22544951413585,-111.21107801751454,0.01437149662130821,PASS,True,True,7.103759604521302e-15,
HF,sto-3g,1,1,0.801790953348378,-0.15367174526162197,-98.57284734716009,-98.5307719511332,0.042075396026888257,PASS,True,True,9.488426475170818e-13,
HF,sto-3g,1,2,0.8123890047457313,-0.14307369386426871,-98.57284734716009,-98.53722266111241,0.035624686047682985,PASS,True,True,3.935955780902679e-15,
HF,sto-3g,1,3,0.8229870561430845,-0.13247564246691546,-98.57284734716009,-98.54300636117621,0.029840985983881296,PASS,True,True,2.5285392500284976e-15,
HF,sto-3g,1,4,0.8335851075404377,-0.12187759106956231,-98.57284734716009,-98.54816362527447,0.024683721885622845,PASS,True,True,3.445657700155024e-15,
HF,sto-3g,1,5,0.844183158937791,-0.11127953967220905,-98.57284734716009,-98.55273226906885,0.020115078091237137,PASS,True,True,4.827533195352473e-15,
HF,sto-3g,1,6,0.8547812103351442,-0.10068148827485579,-98.57284734716009,-98.55674759073393,0.016099756426157796,PASS,True,True,4.414595415511397e-15,
HF,sto-3g,1,7,0.8653792617324975,-0.09008343687750253,-98.57284734716009,-98.56024258873789,0.012604758422199325,PASS,True,True,3.917715743016349e-15,
HF,sto-3g,1,8,0.8759773131298507,-0.07948538548014927,-98.57284734716009,-98.5632481583459,0.009599188814192416,PASS,True,True,1.4104809056135538e-15,
HF,sto-3g,1,9,0.886575364527204,-0.06888733408279601,-98.57284734716009,-98.56579326853112,0.007054078628968341,PASS,True,True,2.6639375131249637e-15,
HF,sto-3g,1,10,0.8971734159245571,-0.05828928268544287,-98.57284734716009,-98.56790512090173,0.0049422262583647125,PASS,True,True,5.444055480843951e-15,
HF,sto-3g,1,11,0.9077714673219104,-0.04769123128808961,-98.57284734716009,-98.56960929219986,0.003238054960235104,PASS,True,True,1.2612441207968168e-15,
HF,sto-3g,1,12,0.9183695187192636,-0.03709317989073635,-98.57284734716009,-98.57092986184449,0.0019174853156016525,PASS,True,True,3.528930796848768e-15,
HF,sto-3g,1,13,0.9289675701166169,-0.02649512849338309,-98.57284734716009,-98.57188952592935,0.0009578212307417289,PASS,True,True,2.7365530076027654e-15,
HF,sto-3g,1,14,0.9395656215139702,-0.015897077096029832,-98.57284734716009,-98.57250969900664,0.00033764815344738963,PASS,True,True,3.3752868183154706e-15,
HF,sto-3g,1,15,0.9501636729113234,-0.005299025698676574,-98.57284734716009,-98.57281060491054,3.674224954863803e-05,PASS,True,True,7.787299276970765e-16,
HF,sto-3g,1,16,0.9607617243086766,0.005299025698676574,-98.57284734716009,-98.57281135779867,3.598936142168441e-05,PASS,True,True,2.9123249591217697e-15,
HF,sto-3g,1,17,0.9713597757060298,0.015897077096029832,-98.57284734716009,-98.57253003450964,0.0003173126504520951,PASS,True,True,2.0162421565371955e-15,
HF,sto-3g,1,18,0.9819578271033831,0.02649512849338309,-98.57284734716009,-98.57198373925344,0.0008636079066519642,PASS,True,True,2.424823856612611e-15,
HF,sto-3g,1,19,0.9925558785007363,0.03709317989073635,-98.57284734716009,-98.57118866157383,0.0016586855862641414,PASS,True,True,3.3167926128127904e-15,
HF,sto-3g,1,20,1.0031539298980896,0.04769123128808961,-98.57284734716009,-98.57016012844346,0.0026872187166304684,PASS,True,True,4.018302805306864e-15,
HF,sto-3g,1,21,1.0137519812954428,0.058289282685442756,-98.57284734716009,-98.56891265126995,0.003934695890137618,PASS,True,True,1.77036342809078e-15,
HF,sto-3g,1,22,1.0243500326927961,0.06888733408279613,-98.57284734716009,-98.56745996852575,0.005387378634338802,PASS,True,True,2.0943946740883577e-15,
HF,sto-3g,1,23,1.0349480840901493,0.07948538548014927,-98.57284734716009,-98.56581508462875,0.007032262531339484,PASS,True,True,1.258444572459237e-15,
HF,sto-3g,1,24,1.0455461354875024,0.09008343687750242,-98.57284734716009,-98.56399030564549,0.008857041514602315,PASS,True,True,1.4485112601759372e-15,
HF,sto-3g,1,25,1.0561441868848558,0.10068148827485579,-98.57284734716009,-98.56199727230678,0.01085007485330891,PASS,True,True,1.0900102857573633e-15,
HF,sto-3g,1,26,1.066742238282209,0.11127953967220894,-98.57284734716009,-98.55984699077402,0.013000356386072554,PASS,True,True,1.9036272675890374e-15,
HF,sto-3g,1,27,1.0773402896795623,0.12187759106956231,-98.57284734716009,-98.5575498615318,0.015297485628295249,PASS,True,True,4.013984077449798e-15,
HF,sto-3g,1,28,1.0879383410769154,0.13247564246691546,-98.57284734716009,-98.55511570672488,0.017731640435215468,PASS,True,True,1.7879230305748504e-15,
HF,sto-3g,1,29,1.0985363924742688,0.14307369386426882,-98.57284734716009,-98.55255379621205,0.02029355094803975,PASS,True,True,5.522466713721857e-15,
HF,sto-3g,1,30,1.109134443871622,0.15367174526162197,-98.57284734716009,-98.5498728725585,0.02297447460159674,PASS,True,True,2.9086648916593174e-15,
H2S,sto-3g,1,1,1.2030701945616575,-0.12558567427942968,-394.3116300592765,-394.2844812416463,0.027148817630234134,PASS,True,True,7.724927919483969e-13,
H2S,sto-3g,1,2,1.2117312755464458,-0.11692459329464144,-394.3116300592765,-394.2884199154658,0.023210143810729278,PASS,True,True,1.242663585247398e-14,
H2S,sto-3g,1,3,1.220392356531234,-0.1082635123098532,-394.3116300592765,-394.292002884842,0.019627174434504013,PASS,True,True,1.581322753207925e-14,
H2S,sto-3g,1,4,1.2290534375160223,-0.09960243132506497,-394.3116300592765,-394.29524331095865,0.01638674831787057,PASS,True,True,2.0406834465323622e-14,
H2S,sto-3g,1,5,1.2377145185008105,-0.09094135034027673,-394.3116300592765,-394.29815388151144,0.01347617776508514,PASS,True,True,1.4137780980870528e-14,
H2S,sto-3g,1,6,1.2463755994855987,-0.08228026935548849,-394.3116300592765,-394.3007468281203,0.010883231156242346,PASS,True,True,2.002736545497817e-14,
H2S,sto-3g,1,7,1.255036680470387,-0.07361918837070025,-394.3116300592765,-394.3030339430951,0.00859611618142253,PASS,True,True,1.1392651310535015e-14,
H2S,sto-3g,1,8,1.2636977614551752,-0.06495810738591201,-394.3116300592765,-394.3050265955801,0.006603463696421841,PASS,True,True,1.2162977881395355e-14,
H2S,sto-3g,1,9,1.2723588424399637,-0.05629702640112355,-394.3116300592765,-394.30673574710033,0.0048943121761908515,PASS,True,True,1.0987453473587159e-14,
H2S,sto-3g,1,10,1.281019923424752,-0.04763594541633531,-394.3116300592765,-394.30817196654687,0.0034580927296588015,PASS,True,True,2.2004455647149377e-14,
H2S,sto-3g,1,11,1.2896810044095401,-0.038974864431547074,-394.3116300592765,-394.3093454446059,0.002284614670600149,PASS,True,True,1.9126354854263586e-14,
H2S,sto-3g,1,12,1.2983420853943284,-0.030313783446758835,-394.3116300592765,-394.3102660076686,0.0013640516079362897,PASS,True,True,1.2305842802514496e-14,
H2S,sto-3g,1,13,1.3070031663791166,-0.021652702461970597,-394.3116300592765,-394.3109431312353,0.0006869280412047374,PASS,True,True,1.690346053360046e-14,
H2S,sto-3g,1,14,1.3156642473639049,-0.012991621477182358,-394.3116300592765,-394.3113859528365,0.00024410644005001814,PASS,True,True,9.920449264592718e-15,
H2S,sto-3g,1,15,1.324325328348693,-0.004330540492394119,-394.3116300592765,-394.31160328448027,2.6774796253903332e-05,PASS,True,True,1.1416994527832067e-14,
H2S,sto-3g,1,16,1.3329864093334813,0.004330540492394119,-394.3116300592765,-394.3116036246654,2.643461112938894e-05,PASS,True,True,2.874026473422552e-14,
H2S,sto-3g,1,17,1.3416474903182696,0.012991621477182358,-394.3116300592765,-394.31139516994807,0.0002348893284533915,PASS,True,True,1.9739754256054733e-14,
H2S,sto-3g,1,18,1.3503085713030578,0.021652702461970597,-394.3116300592765,-394.3109858260998,0.0006442331767289033,PASS,True,True,9.359062701262572e-15,
H2S,sto-3g,1,19,1.358969652287846,0.030313783446758835,-394.3116300592765,-394.31038321886393,0.0012468404125911547,PASS,True,True,1.3518204959604194e-14,
H2S,sto-3g,1,20,1.3676307332726343,0.038974864431547074,-394.3116300592765,-394.30959470432333,0.0020353549531932913,PASS,True,True,9.207258336408898e-15,
H2S,sto-3g,1,21,1.3762918142574225,0.04763594541633531,-394.3116300592765,-394.3086273788948,0.0030026803817122527,PASS,True,True,1.2619878333026562e-14,
H2S,sto-3g,1,22,1.3849528952422108,0.05629702640112355,-394.3116300592765,-394.307488088968,0.0041419703085239234,PASS,True,True,1.630281007338862e-14,
H2S,sto-3g,1,23,1.393613976226999,0.06495810738591179,-394.3116300592765,-394.3061834401876,0.005446619088900206,PASS,True,True,1.4976264732411837e-14,
H2S,sto-3g,1,24,1.4022750572117875,0.07361918837070025,-394.3116300592765,-394.30471980640914,0.006910252867385225,PASS,True,True,2.0040882614468098e-14,
H2S,sto-3g,1,25,1.4109361381965757,0.08228026935548849,-394.3116300592765,-394.3031033383253,0.008526720951238076,PASS,True,True,1.809706408316577e-14,
H2S,sto-3g,1,26,1.419597219181364,0.09094135034027673,-394.3116300592765,-394.3013399717787,0.010290087497821787,PASS,True,True,1.6417807224261093e-14,
H2S,sto-3g,1,27,1.4282583001661522,0.09960243132506497,-394.3116300592765,-394.2994354357746,0.01219462350189815,PASS,True,True,1.7544853458044193e-14,
H2S,sto-3g,1,28,1.4369193811509404,0.1082635123098532,-394.3116300592765,-394.2973952601987,0.01423479907782621,PASS,True,True,8.418014855327452e-15,
H2S,sto-3g,1,29,1.4455804621357287,0.11692459329464144,-394.3116300592765,-394.2952247832567,0.016405276019838766,PASS,True,True,8.256690005046476e-15,
H2S,sto-3g,1,30,1.454241543120517,0.12558567427942968,-394.3116300592765,-394.29292915863437,0.018700900642159013,PASS,True,True,9.626534698222725e-15,
H2O2,sto-3g,1,1,1.3066256994935583,-0.08962287963902149,-148.76499662127225,-148.75320277726763,0.011793844004614584,PASS,True,True,9.142250020306537e-13,
H2O2,sto-3g,1,2,1.3128065877445254,-0.08344199138805442,-148.76499662127225,-148.75487931290513,0.01011730836711422,PASS,True,True,3.042420960332005e-12,
H2O2,sto-3g,1,3,1.3189874759954923,-0.07726110313708756,-148.76499662127225,-148.7564122090122,0.008584412260034924,PASS,True,True,2.9008403304305156e-12,
H2O2,sto-3g,1,4,1.3251683642464593,-0.07108021488612049,-148.76499662127225,-148.7578055467906,0.007191074481653459,PASS,True,True,2.753780543885541e-12,
H2O2,sto-3g,1,5,1.3313492524974264,-0.06489932663515341,-148.76499662127225,-148.7590632951023,0.0059333261699521245,PASS,True,True,2.6297689314505727e-12,
H2O2,sto-3g,1,6,1.3375301407483933,-0.058718438384186555,-148.76499662127225,-148.760189314886,0.004807306386254595,PASS,True,True,2.499499299126267e-12,
H2O2,sto-3g,1,7,1.3437110289993603,-0.05253755013321948,-148.76499662127225,-148.76118736338313,0.0038092578891166795,PASS,True,True,2.3797527396861085e-12,
H2O2,sto-3g,1,8,1.3498919172503274,-0.046356661882252403,-148.76499662127225,-148.76206109816977,0.002935523102479465,PASS,True,True,2.263608947799566e-12,
H2O2,sto-3g,1,9,1.3560728055012943,-0.04017577363128555,-148.76499662127225,-148.76281408100874,0.0021825402635045066,PASS,True,True,2.1560698814521845e-12,
H2O2,sto-3g,1,10,1.3622536937522614,-0.033994885380318474,-148.76499662127225,-148.76344978152497,0.0015468397472773177,PASS,True,True,2.052310074062614e-12,
H2O2,sto-3g,1,11,1.3684345820032284,-0.027813997129351398,-148.76499662127225,-148.7639715807017,0.001025040570539204,PASS,True,True,1.9522987867399545e-12,
H2O2,sto-3g,1,12,1.3746154702541953,-0.021633108878384544,-148.76499662127225,-148.76438277421713,0.0006138470551206865,PASS,True,True,1.855139089664476e-12,
H2O2,sto-3g,1,13,1.3807963585051624,-0.015452220627417468,-148.76499662127225,-148.76468657561537,0.0003100456568745358,PASS,True,True,1.7640327242870667e-12,
H2O2,sto-3g,1,14,1.3869772467561292,-0.009271332376450614,-148.76499662127225,-148.76488611931984,0.00011050195240613903,PASS,True,True,1.6751265795643101e-12,
H2O2,sto-3g,1,15,1.3931581350070963,-0.003090444125483538,-148.76499662127225,-148.7649844635021,1.215777015772801e-05,PASS,True,True,1.5972303431086227e-12,
H2O2,sto-3g,1,16,1.3993390232580634,0.003090444125483538,-148.76499662127225,-148.7649845927994,1.2028472838210291e-05,PASS,True,True,1.5168304758819922e-12,
H2O2,sto-3g,1,17,1.4055199115090304,0.009271332376450614,-148.76499662127225,-148.76488942089583,0.00010720037641931413,PASS,True,True,1.4418132367192265e-12,
H2O2,sto-3g,1,18,1.4117007997599973,0.015452220627417468,-148.76499662127225,-148.76470179296837,0.0002948283038790578,PASS,True,True,1.3739867460477357e-12,
H2O2,sto-3g,1,19,1.4178816880109644,0.021633108878384544,-148.76499662127225,-148.7644244880027,0.0005721332695429737,PASS,True,True,1.3079706439781299e-12,
H2O2,sto-3g,1,20,1.4240625762619312,0.027813997129351398,-148.76499662127225,-148.76406022098593,0.0009364002863208043,PASS,True,True,1.2401617555673093e-12,
H2O2,sto-3g,1,21,1.4302434645128983,0.033994885380318474,-148.76499662127225,-148.76361164498036,0.0013849762918880515,PASS,True,True,1.1847535516332419e-12,
H2O2,sto-3g,1,22,1.4364243527638654,0.04017577363128555,-148.76499662127225,-148.76308135308443,0.0019152681878153999,PASS,True,True,1.1278969036772049e-12,
H2O2,sto-3g,1,23,1.4426052410148322,0.046356661882252403,-148.76499662127225,-148.76247188028213,0.0025247409901112405,PASS,True,True,1.0728191086464282e-12,
H2O2,sto-3g,1,24,1.4487861292657993,0.05253755013321948,-148.76499662127225,-148.7617857051916,0.003210916080632842,PASS,True,True,1.0241897402961842e-12,
H2O2,sto-3g,1,25,1.4549670175167664,0.058718438384186555,-148.76499662127225,-148.76102525171365,0.003971369558598781,PASS,True,True,9.689715976887925e-13,
H2O2,sto-3g,1,26,1.4611479057677332,0.06489932663515341,-148.76499662127225,-148.76019289058587,0.004803730686376184,PASS,True,True,9.256495665035428e-13,
H2O2,sto-3g,1,27,1.4673287940187003,0.07108021488612049,-148.76499662127225,-148.75929094084802,0.005705680424227921,PASS,True,True,8.808017709037301e-13,
H2O2,sto-3g,1,28,1.4735096822696674,0.07726110313708756,-148.76499662127225,-148.75832167122314,0.00667495004910279,PASS,True,True,8.329276205344638e-13,
H2O2,sto-3g,1,29,1.4796905705206342,0.08344199138805442,-148.76499662127225,-148.75728730141557,0.0077093198566728915,PASS,True,True,7.988287836741798e-13,
H2O2,sto-3g,1,30,1.4858714587716013,0.08962287963902149,-148.76499662127225,-148.75619000333708,0.00880661793516424,PASS,True,True,7.560312276473539e-13,
